parent_message_id,message_id,user_display,content,yyyymmdd,ts,thread_ts,reply_count,is_parent
d3588a0a-7d90-49e5-9263-cd6346dec862,d3588a0a-7d90-49e5-9263-cd6346dec862,yudai tonoyama,"ZoomのMTG終了時にwebhook通知するやつを作成しました。
https://github.com/uniQorn-org/zoom-webhook
Zoomの無料版ではwebhookで検知することはできるものの文字起こしの内容を持ってこようとするとPro版のAPIを使う必要がありそう...
ーーー
## Zoomの設定
https://marketplace.zoom.us の右上、Build AppからWebhook Only Appでアプリを作成。
webhookエンドポイントには、https://410674618b95.ngrok-free.app/zoom/webhook のようなngrokで生成したURLを指定。",20251022,1761060851.259959,1761060851.259959,6,True
d3588a0a-7d90-49e5-9263-cd6346dec862,bf7ea7ea-963f-4096-be71-5b75381c3438,konagata,"@yudai tonoyama
Pro用のアカウント作ってもらったけど、それでMTG作成したら自分も現状の機能と繋げられる？
Webhook only appからやってみようとしたが自分のアカウントでアプリ作成できなかったのでURL発行お願いしたい:man-bowing:",20251022,1761126229.226839,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,547d548b-1d0a-4369-bcea-f08fe37233ed,konagata,adminに上げてもらったのでできそう,20251022,1761126353.372039,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,1576861c-ee1b-45c4-be7d-658037286c57,konagata,"~@yudai tonoyama~
~やっぱりwebhook urlのvalidateうまくいかなかったので、とのやまさんのアカウントでzoom立ててもらってもいいですか？~:man-bowing:",20251022,1761127219.344249,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,daeb2765-67fc-475d-be4d-393f270301b1,konagata,このままカレンダーのURLで行います,20251022,1761127587.222239,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,a04457f4-36a3-4418-ace0-54ae368a3d5b,yhorita,,20251022,1761127689.149119,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,d7d186d0-2bcd-40f9-a6fd-e05efc3d0f4e,yhorita,@konagata,20251022,1761127694.226099,1761060851.259959,0,False
f4a5f59a-22a3-44fa-b4e3-44e8ff9f058f,f4a5f59a-22a3-44fa-b4e3-44e8ff9f058f,shokichi takakura,graphragって特定のライブラリを指している？それとも一般的な概念？,20251025,1761368620.578369,1761368620.578369,2,True
f4a5f59a-22a3-44fa-b4e3-44e8ff9f058f,E73C7B58-9052-4EF6-BE51-7722D64A3797,yudai tonoyama,最初はMicroSoftのGraphRAGから来てるんだろうけど、今はナレッジグラフでRAGの精度向上に取り組んだもの全般のイメージ,20251025,1761369369.194349,1761368620.578369,0,False
f4a5f59a-22a3-44fa-b4e3-44e8ff9f058f,7d89ec73-137e-412d-ba48-b605553eddcf,shokichi takakura,我々はmicrosoftのやつを使う？,20251025,1761375789.612579,1761368620.578369,0,False
